Trial,Stim_Sequence,Choice,Trustee_Response,Subject,Beta
37,0,3,1,26,0
38,1,1,1,26,0
39,0,2,1,26,0
40,2,3,0,26,0
41,2,3,0,26,0
42,0,2,1,26,0
43,1,1,0,26,0
44,0,1,1,26,0
45,1,3,1,26,0
1,0,1,1,27,0
2,2,1,0,27,0
3,2,3,0,27,0
4,0,1,1,27,0
5,1,3,0,27,0
6,1,3,0,27,0
7,2,2,0,27,0
8,2,2,0,27,0
9,1,2,0,27,0
10,0,2,1,27,0
11,2,2,0,27,0
12,0,4,1,27,0
13,1,2,0,27,0
14,2,4,0,27,0
15,0,2,1,27,0
16,1,3,0,27,0
17,2,1,0,27,0
18,2,4,0,27,0
19,2,4,0,27,0
20,2,2,0,27,0
21,2,1,0,27,0
22,0,4,1,27,0
23,0,2,1,27,0
24,0,1,1,27,0
25,1,1,0,27,0
26,2,3,0,27,0
27,1,2,1,27,0
28,1,1,1,27,0
29,1,4,0,27,0
30,0,2,1,27,0
31,0,2,1,27,0
32,1,1,1,27,0
33,1,1,0,27,0
34,2,2,0,27,0
35,0,2,1,27,0
36,2,4,0,27,0
37,1,3,0,27,0
38,0,3,1,27,0
39,0,2,1,27,0
40,1,3,1,27,0
41,0,3,1,27,0
42,2,1,0,27,0
43,1,3,0,27,0
44,1,2,0,27,0
45,0,1,1,27,0
1,1,4,1,28,0
2,1,4,1,28,0
3,2,1,0,28,0
4,0,2,1,28,0
5,1,2,0,28,0
6,1,2,1,28,0
7,2,3,0,28,0
8,2,4,0,28,0
9,1,1,1,28,0
10,2,4,0,28,0
11,0,3,1,28,0
12,1,4,1,28,0
13,2,1,0,28,0
14,2,4,0,28,0
15,2,4,1,28,0
16,1,3,1,28,0
17,2,1,0,28,0
18,0,3,1,28,0
19,1,3,1,28,0
20,2,3,0,28,0
21,0,2,1,28,0
22,2,4,0,28,0
23,1,4,1,28,0
24,0,3,1,28,0
25,0,3,1,28,0
26,2,1,0,28,0
27,0,3,1,28,0
28,0,3,1,28,0
29,0,2,1,28,0
30,2,2,0,28,0
31,0,2,1,28,0
32,1,4,1,28,0
33,0,2,1,28,0
34,0,4,0,28,0
35,1,2,1,28,0
36,0,3,1,28,0
37,0,1,1,28,0
38,2,2,0,28,0
39,1,4,0,28,0
40,1,1,1,28,0
41,2,2,1,28,0
42,1,1,0,28,0
43,1,1,1,28,0
44,0,1,1,28,0
45,2,1,0,28,0
1,0,1,1,29,0
2,1,3,1,29,0
3,1,1,1,29,0
4,2,4,0,29,0
5,0,4,1,29,0
6,2,3,0,29,0
7,1,1,1,29,0
8,2,1,1,29,0
9,2,4,0,29,0
10,2,1,0,29,0
11,1,3,1,29,0
12,0,3,1,29,0
13,0,3,1,29,0
14,2,3,0,29,0
15,1,2,1,29,0
16,1,4,1,29,0
17,0,2,0,29,0
18,1,1,1,29,0
19,0,2,1,29,0
20,0,1,1,29,0
21,0,1,1,29,0
22,1,1,0,29,0
23,0,4,1,29,0
24,1,1,1,29,0
25,2,2,0,29,0
26,2,1,0,29,0
27,2,4,0,29,0
28,0,4,0,29,0
29,2,1,0,29,0
30,1,3,0,29,0
31,1,2,0,29,0
32,2,2,0,29,0
33,0,3,1,29,0
34,2,4,0,29,0
35,2,2,0,29,0
36,2,3,0,29,0
37,0,2,1,29,0
38,1,4,1,29,0
39,0,4,1,29,0
40,0,2,0,29,0
41,1,1,0,29,0
42,1,1,0,29,0
43,0,1,1,29,0
44,2,3,0,29,0
45,1,1,0,29,0
1,0,1,1,30,0
2,2,4,0,30,0
3,2,1,0,30,0
4,1,4,0,30,0
5,1,4,1,30,0
6,1,3,1,30,0
7,0,4,1,30,0
8,0,2,1,30,0
9,1,3,1,30,0
10,1,2,1,30,0
11,0,2,1,30,0
12,2,2,0,30,0
13,0,2,1,30,0
14,1,3,0,30,0
15,2,3,0,30,0
16,1,1,0,30,0
17,2,4,0,30,0
18,1,4,1,30,0
19,2,3,0,30,0
20,0,3,1,30,0
21,0,2,1,30,0
22,2,1,0,30,0
23,1,2,1,30,0
24,1,1,0,30,0
25,2,2,0,30,0
26,1,4,1,30,0
27,2,4,0,30,0
28,0,2,1,30,0
29,0,2,1,30,0
30,2,1,0,30,0
31,0,3,1,30,0
32,2,3,0,30,0
33,1,2,0,30,0
34,1,4,0,30,0
35,2,1,0,30,0
36,0,4,0,30,0
37,0,3,1,30,0
38,2,4,0,30,0
39,1,1,1,30,0
40,2,3,0,30,0
41,0,3,1,30,0
42,1,3,1,30,0
43,0,2,1,30,0
44,0,4,1,30,0
45,2,4,0,30,0
1,1,1,1,31,0
2,0,3,1,31,0
3,1,3,1,31,0
4,1,2,0,31,0
5,1,4,0,31,0
6,0,2,1,31,0
7,0,3,1,31,0
8,2,4,0,31,0
9,1,4,0,31,0
10,1,4,0,31,0
11,2,4,0,31,0
12,2,4,0,31,0
13,1,1,0,31,0
14,2,4,0,31,0
15,0,2,0,31,0
16,2,4,0,31,0
17,2,2,0,31,0
18,1,1,1,31,0
19,1,1,0,31,0
20,1,3,0,31,0
21,0,4,1,31,0
22,0,2,1,31,0
23,0,1,1,31,0
24,0,2,1,31,0
25,0,2,1,31,0
26,2,4,0,31,0
27,2,4,0,31,0
28,0,4,1,31,0
29,0,4,1,31,0
30,2,3,0,31,0
31,1,2,1,31,0
32,2,1,0,31,0
33,1,1,1,31,0
34,2,4,0,31,0
35,1,3,0,31,0
36,2,1,0,31,0
37,2,1,0,31,0
38,0,1,1,31,0
39,1,1,1,31,0
40,2,2,0,31,0
41,0,1,1,31,0
42,0,1,1,31,0
43,2,2,0,31,0
44,0,4,1,31,0
45,1,3,1,31,0
1,2,1,0,32,0
2,1,3,0,32,0
3,2,3,0,32,0
4,2,2,0,32,0
5,0,3,1,32,0
6,2,1,0,32,0
7,1,4,1,32,0
8,0,2,1,32,0
9,0,3,1,32,0
10,2,2,0,32,0
11,1,3,1,32,0
12,2,1,0,32,0
13,2,2,0,32,0
14,2,4,0,32,0
15,2,1,0,32,0
16,1,3,1,32,0
17,1,4,0,32,0
18,2,2,1,32,0
19,0,1,0,32,0
20,1,3,1,32,0
21,0,1,1,32,0
22,1,4,0,32,0
23,2,4,0,32,0
24,2,1,0,32,0
25,0,4,1,32,0
26,1,2,1,32,0
27,0,3,1,32,0
28,2,4,0,32,0
29,1,1,1,32,0
30,0,1,1,32,0
31,1,4,0,32,0
32,0,1,1,32,0
33,0,1,1,32,0
34,1,2,1,32,0
35,2,4,0,32,0
36,0,4,1,32,0
37,1,4,0,32,0
38,0,3,1,32,0
39,0,2,1,32,0
40,1,4,0,32,0
41,0,3,0,32,0
42,2,1,0,32,0
43,1,1,1,32,0
44,1,2,1,32,0
45,0,3,1,32,0
1,1,3,0,33,0
2,2,4,0,33,0
3,2,3,0,33,0
4,0,4,1,33,0
5,2,4,0,33,0
6,0,4,1,33,0
7,2,2,0,33,0
8,0,2,1,33,0
9,0,1,1,33,0
10,2,4,0,33,0
11,0,3,1,33,0
12,1,4,0,33,0
13,0,1,1,33,0
14,0,2,1,33,0
15,0,3,1,33,0
16,2,4,0,33,0
17,2,4,0,33,0
18,2,3,0,33,0
19,1,4,0,33,0
20,1,4,1,33,0
21,0,4,0,33,0
22,1,4,0,33,0
23,0,3,1,33,0
24,0,2,1,33,0
25,1,3,0,33,0
26,2,4,0,33,0
27,0,1,1,33,0
28,2,2,0,33,0
29,1,1,0,33,0
30,1,4,1,33,0
31,0,1,0,33,0
32,1,3,0,33,0
33,1,3,1,33,0
34,1,4,0,33,0
35,1,4,1,33,0
36,2,2,0,33,0
37,0,1,0,33,0
38,1,1,1,33,0
39,1,1,1,33,0
40,2,1,0,33,0
41,0,3,1,33,0
42,1,3,1,33,0
43,2,2,0,33,0
44,2,4,0,33,0
45,2,2,0,33,0
1,0,2,1,34,0
2,2,2,0,34,0
3,1,4,1,34,0
4,1,3,0,34,0
5,2,1,0,34,0
6,0,3,1,34,0
7,1,4,0,34,0
8,0,2,1,34,0
9,0,2,1,34,0
10,0,2,1,34,0
11,1,3,1,34,0
12,2,4,0,34,0
13,1,1,0,34,0
14,2,1,0,34,0
15,2,1,0,34,0
16,2,4,0,34,0
17,2,2,0,34,0
18,2,4,0,34,0
19,1,1,1,34,0
20,2,4,0,34,0
21,1,3,1,34,0
22,2,2,0,34,0
23,1,1,1,34,0
24,0,3,1,34,0
25,0,1,1,34,0
26,1,3,1,34,0
27,2,4,0,34,0
28,0,3,1,34,0
29,2,2,0,34,0
30,0,1,1,34,0
31,2,1,0,34,0
32,0,2,1,34,0
33,1,1,1,34,0
34,2,3,0,34,0
35,0,3,1,34,0
36,1,3,1,34,0
37,0,3,1,34,0
38,1,1,1,34,0
39,1,4,1,34,0
40,1,1,0,34,0
41,1,2,0,34,0
42,0,4,1,34,0
43,0,4,1,34,0
44,0,4,1,34,0
45,2,4,0,34,0
1,1,4,0,35,0
2,1,3,0,35,0
3,2,3,0,35,0
4,2,2,0,35,0
5,1,1,0,35,0
6,0,3,1,35,0
7,0,2,1,35,0
8,2,1,0,35,0
9,0,2,0,35,0
10,2,4,0,35,0
11,2,1,0,35,0
12,0,4,1,35,0
13,2,2,0,35,0
14,2,1,0,35,0
15,0,1,1,35,0
16,1,4,0,35,0
17,2,3,0,35,0
18,2,2,0,35,0
19,1,4,0,35,0
20,0,3,1,35,0
21,2,4,0,35,0
22,1,2,1,35,0
23,1,2,0,35,0
24,0,4,1,35,0
25,0,1,1,35,0
26,0,3,0,35,0
27,2,1,0,35,0
28,0,4,1,35,0
29,1,1,1,35,0
30,1,4,0,35,0
31,2,3,0,35,0
32,1,2,1,35,0
33,1,1,0,35,0
34,2,1,0,35,0
35,1,1,0,35,0
36,1,1,0,35,0
37,2,4,0,35,0
38,0,3,1,35,0
39,1,2,1,35,0
40,0,2,1,35,0
41,2,2,0,35,0
42,0,2,1,35,0
43,1,3,0,35,0
44,0,2,1,35,0
45,0,1,1,35,0
1,2,1,0,36,0
2,2,2,0,36,0
3,1,1,1,36,0
4,1,2,0,36,0
5,2,2,0,36,0
6,2,1,1,36,0
7,0,4,1,36,0
8,0,1,1,36,0
9,1,3,0,36,0
10,1,4,1,36,0
11,0,4,1,36,0
12,0,2,1,36,0
13,2,1,0,36,0
14,1,2,1,36,0
15,2,1,0,36,0
16,2,4,0,36,0
17,0,2,1,36,0
18,1,2,0,36,0
19,1,4,1,36,0
20,0,1,1,36,0
21,0,1,1,36,0
22,2,3,0,36,0
23,0,2,1,36,0
24,1,2,1,36,0
25,2,4,0,36,0
26,2,1,0,36,0
27,1,3,1,36,0
28,0,1,1,36,0
29,2,2,0,36,0
30,1,3,0,36,0
31,0,1,1,36,0
32,0,1,1,36,0
33,1,1,1,36,0
34,2,2,0,36,0
35,0,1,1,36,0
36,0,4,1,36,0
37,1,1,1,36,0
38,0,2,1,36,0
39,1,3,1,36,0
40,2,4,0,36,0
41,2,2,0,36,0
42,1,1,1,36,0
43,1,2,1,36,0
44,2,1,0,36,0
45,0,2,1,36,0
1,2,3,0,37,0
2,2,1,1,37,0
3,0,4,1,37,0
4,2,1,0,37,0
5,2,4,0,37,0
6,0,3,1,37,0
7,0,2,1,37,0
8,2,1,0,37,0
9,2,1,0,37,0
10,2,1,0,37,0
11,2,3,0,37,0
12,1,3,0,37,0
13,1,4,1,37,0
14,2,2,0,37,0
15,0,1,1,37,0
16,1,2,0,37,0
17,0,3,1,37,0
18,0,3,1,37,0
19,1,2,0,37,0
20,0,1,1,37,0
21,1,3,0,37,0
22,1,4,1,37,0
23,0,3,1,37,0
24,2,2,0,37,0
25,1,2,0,37,0
26,1,2,1,37,0
27,1,4,1,37,0
28,1,2,1,37,0
29,0,2,1,37,0
30,0,2,1,37,0
31,2,3,1,37,0
32,0,1,1,37,0
33,0,4,0,37,0
34,2,2,1,37,0
35,1,1,0,37,0
36,0,1,1,37,0
37,1,2,1,37,0
38,2,3,0,37,0
39,0,2,1,37,0
40,2,2,0,37,0
41,1,1,0,37,0
42,2,1,0,37,0
43,1,3,0,37,0
44,1,2,1,37,0
45,0,2,1,37,0
1,2,4,0,38,0
2,1,3,0,38,0
3,2,1,0,38,0
4,0,3,1,38,0
5,1,1,1,38,0
6,2,1,0,38,0
7,0,2,1,38,0
8,2,4,0,38,0
9,1,1,1,38,0
10,2,1,0,38,0
11,0,1,1,38,0
12,1,3,0,38,0
13,2,4,1,38,0
14,0,3,1,38,0
15,0,1,1,38,0
16,1,2,0,38,0
17,2,4,0,38,0
18,1,1,1,38,0
19,1,1,1,38,0
20,0,1,1,38,0
21,1,4,1,38,0
22,1,4,1,38,0
23,1,2,1,38,0
24,2,3,0,38,0
25,0,1,0,38,0
26,1,1,1,38,0
27,2,4,0,38,0
28,2,1,0,38,0
29,0,2,1,38,0
30,2,4,0,38,0
31,2,1,0,38,0
32,0,2,1,38,0
33,0,1,1,38,0
34,2,3,0,38,0
35,0,2,1,38,0
36,1,2,1,38,0
37,0,1,1,38,0
38,1,3,1,38,0
39,0,1,1,38,0
40,2,3,1,38,0
41,2,3,0,38,0
42,0,1,1,38,0
43,1,2,1,38,0
44,1,3,1,38,0
45,0,4,1,38,0
1,1,1,1,39,0
2,2,1,0,39,0
3,1,4,1,39,0
4,0,3,1,39,0
5,0,1,1,39,0
6,0,2,1,39,0
7,1,4,1,39,0
8,1,4,0,39,0
9,0,4,1,39,0
10,2,1,1,39,0
11,0,4,1,39,0
12,0,2,1,39,0
13,2,1,0,39,0
14,2,1,0,39,0
15,0,1,1,39,0
16,0,4,1,39,0
17,2,2,0,39,0
18,0,1,1,39,0
19,0,1,1,39,0
20,1,2,0,39,0
21,1,1,1,39,0
22,1,2,1,39,0
23,0,1,1,39,0
24,1,1,0,39,0
25,1,2,0,39,0
26,1,4,1,39,0
27,1,4,0,39,0
28,2,3,0,39,0
29,2,1,0,39,0
30,0,4,1,39,0
31,2,4,0,39,0
32,1,4,1,39,0
33,1,4,1,39,0
34,2,3,0,39,0
35,2,4,0,39,0
36,2,3,0,39,0
37,2,3,0,39,0
38,2,1,0,39,0
39,0,2,1,39,0
40,0,2,1,39,0
41,2,2,0,39,0
42,2,3,0,39,0
43,0,2,1,39,0
44,1,1,0,39,0
45,1,1,1,39,0
1,1,4,1,40,0
2,2,4,0,40,0
3,0,1,1,40,0
4,1,3,1,40,0
5,1,3,1,40,0
6,1,4,1,40,0
7,2,2,0,40,0
8,1,1,1,40,0
9,0,3,1,40,0
10,0,1,1,40,0
11,1,1,1,40,0
12,2,1,0,40,0
13,2,3,0,40,0
14,1,3,0,40,0
15,2,3,0,40,0
16,2,2,0,40,0
17,1,2,1,40,0
18,0,1,1,40,0
19,2,4,1,40,0
20,2,1,0,40,0
21,0,4,1,40,0
22,0,1,1,40,0
23,0,2,1,40,0
24,0,3,1,40,0
25,1,1,1,40,0
26,2,2,0,40,0
27,0,4,1,40,0
28,2,4,0,40,0
29,2,3,0,40,0
30,0,4,1,40,0
31,1,2,1,40,0
32,2,1,0,40,0
33,0,3,1,40,0
34,0,4,1,40,0
35,1,2,1,40,0
36,0,1,1,40,0
37,0,4,0,40,0
38,1,2,0,40,0
39,0,3,1,40,0
40,1,2,1,40,0
41,2,3,0,40,0
42,2,1,0,40,0
43,2,1,0,40,0
44,1,4,1,40,0
45,1,1,1,40,0
1,0,2,1,41,0
2,0,1,0,41,0
3,1,2,1,41,0
4,0,1,1,41,0
5,1,1,1,41,0
6,1,2,1,41,0
7,1,2,0,41,0
8,2,4,0,41,0
9,0,4,1,41,0
10,1,2,1,41,0
11,0,1,1,41,0
12,1,4,1,41,0
13,0,4,1,41,0
14,2,1,0,41,0
15,1,2,1,41,0
16,1,2,0,41,0
17,2,4,0,41,0
18,1,1,1,41,0
19,2,1,0,41,0
20,1,1,1,41,0
21,2,2,0,41,0
22,2,4,0,41,0
23,2,1,0,41,0
24,1,3,1,41,0
25,0,1,0,41,0
26,1,2,0,41,0
27,0,2,1,41,0
28,2,1,0,41,0
29,1,3,1,41,0
30,0,3,1,41,0
31,0,3,1,41,0
32,2,4,0,41,0
33,0,1,1,41,0
34,2,1,0,41,0
35,0,4,1,41,0
36,2,2,0,41,0
37,1,2,1,41,0
38,1,1,1,41,0
39,2,2,0,41,0
40,0,1,1,41,0
41,2,1,0,41,0
42,0,4,1,41,0
43,2,3,0,41,0
44,2,2,0,41,0
45,0,2,1,41,0
1,0,4,1,42,0
2,0,4,1,42,0
3,2,2,0,42,0
4,0,4,1,42,0
5,0,3,1,42,0
6,2,4,0,42,0
7,1,1,1,42,0
8,1,3,1,42,0
9,0,2,0,42,0
10,2,1,0,42,0
11,0,4,1,42,0
12,0,4,1,42,0
13,2,1,0,42,0
14,2,2,0,42,0
15,1,4,1,42,0
16,1,1,1,42,0
17,2,4,0,42,0
18,0,3,1,42,0
19,2,4,0,42,0
20,2,1,0,42,0
21,1,4,0,42,0
22,0,2,1,42,0
23,1,1,0,42,0
24,1,4,1,42,0
25,0,3,1,42,0
26,2,3,0,42,0
27,1,2,1,42,0
28,2,1,0,42,0
29,2,3,0,42,0
30,2,1,0,42,0
31,1,4,1,42,0
32,0,2,1,42,0
33,1,1,1,42,0
34,0,4,1,42,0
35,1,1,0,42,0
36,0,1,1,42,0
37,1,2,1,42,0
38,1,3,1,42,0
39,1,1,0,42,0
40,1,1,1,42,0
41,2,3,0,42,0
42,2,1,0,42,0
43,2,2,0,42,0
44,0,2,1,42,0
45,0,4,1,42,0
1,2,2,0,43,0
2,0,4,1,43,0
3,1,2,1,43,0
4,2,4,0,43,0
5,1,4,0,43,0
6,0,3,1,43,0
7,0,2,1,43,0
8,0,4,1,43,0
9,2,3,0,43,0
10,2,4,0,43,0
11,2,3,0,43,0
12,0,2,1,43,0
13,2,3,0,43,0
14,1,3,1,43,0
15,0,1,0,43,0
16,2,2,0,43,0
17,2,4,0,43,0
18,2,3,0,43,0
19,2,1,0,43,0
20,2,4,0,43,0
21,1,3,1,43,0
22,0,4,1,43,0
23,1,2,1,43,0
24,2,1,0,43,0
25,0,1,1,43,0
26,1,3,1,43,0
27,2,1,1,43,0
28,1,2,1,43,0
29,1,2,0,43,0
30,0,2,1,43,0
31,0,2,1,43,0
32,0,1,1,43,0
33,0,3,1,43,0
34,2,3,0,43,0
35,1,2,1,43,0
36,2,2,0,43,0
37,0,2,1,43,0
38,1,1,1,43,0
39,0,4,1,43,0
40,1,4,1,43,0
41,1,3,1,43,0
42,1,1,1,43,0
43,1,2,0,43,0
44,1,4,0,43,0
45,0,2,1,43,0
1,0,3,1,44,0
2,2,2,0,44,0
3,0,4,1,44,0
4,0,3,1,44,0
5,2,3,0,44,0
6,1,2,1,44,0
7,2,3,0,44,0
8,1,1,1,44,0
9,0,4,1,44,0
10,0,2,1,44,0
11,1,4,1,44,0
12,1,4,0,44,0
13,1,4,1,44,0
14,1,2,1,44,0
15,1,3,1,44,0
16,0,3,1,44,0
17,1,3,1,44,0
18,0,4,1,44,0
19,0,4,1,44,0
20,0,2,1,44,0
21,2,1,0,44,0
22,2,2,0,44,0
23,0,1,1,44,0
24,1,3,1,44,0
25,2,3,0,44,0
26,2,2,0,44,0
27,2,2,0,44,0
28,0,4,1,44,0
29,0,1,1,44,0
30,0,2,0,44,0
31,1,4,0,44,0
32,2,2,0,44,0
33,2,3,0,44,0
34,2,1,1,44,0
35,2,1,0,44,0
36,1,3,0,44,0
37,2,2,1,44,0
38,0,4,1,44,0
39,1,2,1,44,0
40,0,3,1,44,0
41,1,1,0,44,0
42,1,3,0,44,0
43,2,4,0,44,0
44,1,1,1,44,0
45,2,1,0,44,0
1,0,1,1,45,0
2,2,2,0,45,0
3,1,4,1,45,0
4,2,1,0,45,0
5,2,2,0,45,0
6,1,1,0,45,0
7,0,3,1,45,0
8,2,3,0,45,0
9,2,3,0,45,0
10,1,4,1,45,0
11,1,2,1,45,0
12,0,3,1,45,0
13,0,3,1,45,0
14,2,1,0,45,0
15,1,1,1,45,0
16,0,2,1,45,0
17,2,2,0,45,0
18,0,3,1,45,0
19,1,1,1,45,0
20,2,1,0,45,0
21,0,4,1,45,0
22,0,2,1,45,0
23,1,3,0,45,0
24,1,2,1,45,0
25,0,3,1,45,0
26,1,2,1,45,0
27,0,1,1,45,0
28,0,4,1,45,0
29,1,1,1,45,0
30,1,2,0,45,0
31,1,2,1,45,0
32,2,3,0,45,0
33,2,4,0,45,0
34,2,1,0,45,0
35,2,1,0,45,0
36,0,3,0,45,0
37,0,4,1,45,0
38,1,3,1,45,0
39,2,1,0,45,0
40,0,4,1,45,0
41,0,3,1,45,0
42,1,3,0,45,0
43,1,2,1,45,0
44,2,4,0,45,0
45,2,3,0,45,0
1,2,2,0,46,0
2,2,1,0,46,0
3,0,4,1,46,0
4,0,1,1,46,0
5,0,2,1,46,0
6,0,4,1,46,0
7,2,1,0,46,0
8,1,2,1,46,0
9,0,3,1,46,0
10,1,3,1,46,0
11,2,2,0,46,0
12,1,2,1,46,0
13,0,2,0,46,0
14,2,4,0,46,0
15,2,4,0,46,0
16,1,1,1,46,0
17,1,3,1,46,0
18,1,4,1,46,0
19,1,3,1,46,0
20,2,2,0,46,0
21,0,2,1,46,0
22,2,2,0,46,0
23,2,2,0,46,0
24,1,4,0,46,0
25,0,3,1,46,0
26,2,2,0,46,0
27,2,1,0,46,0
28,1,4,0,46,0
29,2,1,0,46,0
30,2,3,0,46,0
31,2,2,0,46,0
32,0,2,1,46,0
33,1,4,1,46,0
34,1,4,1,46,0
35,1,4,1,46,0
36,0,3,1,46,0
37,2,4,0,46,0
38,1,4,1,46,0
39,0,3,1,46,0
40,0,2,1,46,0
41,0,4,1,46,0
42,0,3,1,46,0
43,1,3,1,46,0
44,0,4,1,46,0
45,1,3,0,46,0
1,2,2,0,47,0
2,1,1,1,47,0
3,1,3,1,47,0
4,0,3,1,47,0
5,2,1,0,47,0
6,2,4,0,47,0
7,0,3,1,47,0
8,1,3,0,47,0
9,0,3,1,47,0
10,1,4,0,47,0
11,0,2,1,47,0
12,0,1,1,47,0
13,2,2,1,47,0
14,1,4,0,47,0
15,0,3,1,47,0
16,0,3,1,47,0
17,2,3,0,47,0
18,2,3,0,47,0
19,1,3,1,47,0
20,1,2,1,47,0
21,0,4,1,47,0
22,1,4,0,47,0
23,0,3,1,47,0
24,2,2,0,47,0
25,0,2,0,47,0
26,0,1,1,47,0
27,2,1,0,47,0
28,2,4,0,47,0
29,2,3,0,47,0
30,1,3,1,47,0
31,1,1,1,47,0
32,1,4,1,47,0
33,2,2,0,47,0
34,2,3,0,47,0
35,2,1,0,47,0
36,1,2,1,47,0
37,2,2,0,47,0
38,2,1,0,47,0
39,1,4,1,47,0
40,0,4,1,47,0
41,1,3,1,47,0
42,0,4,1,47,0
43,0,1,1,47,0
44,0,4,1,47,0
45,1,1,1,47,0
1,2,2,0,48,0
2,1,4,1,48,0
3,1,2,1,48,0
4,1,3,1,48,0
5,2,2,0,48,0
6,0,4,1,48,0
7,0,4,1,48,0
8,1,1,0,48,0
9,2,2,0,48,0
10,0,2,1,48,0
11,1,1,1,48,0
12,2,4,0,48,0
13,2,3,0,48,0
14,0,2,1,48,0
15,2,2,0,48,0
16,2,4,0,48,0
17,1,3,1,48,0
18,1,4,0,48,0
19,0,3,1,48,0
20,2,4,0,48,0
21,1,3,1,48,0
22,2,4,0,48,0
23,1,1,1,48,0
24,2,1,0,48,0
25,1,3,1,48,0
26,2,4,0,48,0
27,0,4,1,48,0
28,0,2,1,48,0
29,2,1,0,48,0
30,1,4,0,48,0
31,2,4,0,48,0
32,0,3,1,48,0
33,0,2,1,48,0
34,1,4,0,48,0
35,0,3,1,48,0
36,1,2,1,48,0
37,2,2,0,48,0
38,1,4,1,48,0
39,2,1,0,48,0
40,0,3,1,48,0
41,0,2,0,48,0
42,1,1,0,48,0
43,0,3,1,48,0
44,0,4,1,48,0
45,0,2,1,48,0
1,1,4,1,49,0
2,2,1,0,49,0
3,2,1,1,49,0
4,0,1,1,49,0
5,1,4,0,49,0
6,1,1,0,49,0
7,0,2,1,49,0
8,0,3,1,49,0
9,2,2,0,49,0
10,2,4,0,49,0
11,1,4,0,49,0
12,0,1,1,49,0
13,2,4,0,49,0
14,2,3,0,49,0
15,1,4,0,49,0
16,0,1,1,49,0
17,0,3,1,49,0
18,2,4,1,49,0
19,0,1,1,49,0
20,1,4,0,49,0
21,2,3,0,49,0
22,1,4,1,49,0
23,1,1,1,49,0
24,2,2,0,49,0
25,2,4,0,49,0
26,2,1,0,49,0
27,1,2,1,49,0
28,0,3,1,49,0
29,0,4,1,49,0
30,2,3,0,49,0
31,0,3,1,49,0
32,0,4,1,49,0
33,1,2,1,49,0
34,1,3,1,49,0
35,1,4,0,49,0
36,1,3,0,49,0
37,1,1,0,49,0
38,1,2,1,49,0
39,2,2,0,49,0
40,0,4,1,49,0
41,0,1,1,49,0
42,2,4,0,49,0
43,2,1,0,49,0
44,0,3,1,49,0
45,0,3,1,49,0
1,0,4,1,50,0
2,2,2,0,50,0
3,0,4,1,50,0
4,0,3,1,50,0
5,1,1,0,50,0
6,0,3,1,50,0
7,1,2,1,50,0
8,2,2,0,50,0
9,0,4,1,50,0
10,2,1,0,50,0
11,2,4,0,50,0
12,1,3,1,50,0
13,2,2,0,50,0
14,0,1,1,50,0
15,0,2,1,50,0
16,1,1,0,50,0
17,1,3,0,50,0
18,1,4,1,50,0
19,2,2,1,50,0
20,0,2,1,50,0
21,2,3,0,50,0
22,0,3,1,50,0
23,2,4,0,50,0
24,1,4,0,50,0
25,1,2,1,50,0
26,1,4,0,50,0
27,0,3,1,50,0
28,2,2,1,50,0
29,2,2,0,50,0
30,1,2,0,50,0
31,0,2,0,50,0
32,1,4,1,50,0
33,2,3,1,50,0
34,1,3,0,50,0
35,0,1,1,50,0
36,0,1,1,50,0
37,2,4,0,50,0
38,2,4,0,50,0
39,1,1,0,50,0
40,0,3,1,50,0
41,0,3,1,50,0
42,1,3,0,50,0
43,1,2,1,50,0
44,2,3,1,50,0
45,2,2,0,50,0
1,1,4,1,51,0
2,2,1,0,51,0
3,0,1,1,51,0
4,2,1,0,51,0
5,2,2,0,51,0
6,1,4,1,51,0
7,2,4,0,51,0
8,2,3,0,51,0
9,1,4,0,51,0
10,0,2,1,51,0
11,0,1,1,51,0
12,0,2,1,51,0
13,1,4,1,51,0
14,0,3,1,51,0
15,0,4,1,51,0
16,0,2,1,51,0
17,0,2,1,51,0
18,0,1,1,51,0
19,1,3,1,51,0
20,1,3,0,51,0
21,2,4,0,51,0
22,2,2,0,51,0
23,1,4,0,51,0
24,1,3,0,51,0
25,0,1,1,51,0
26,1,3,1,51,0
27,0,2,1,51,0
28,2,1,0,51,0
29,1,1,1,51,0
30,2,1,0,51,0
31,0,2,1,51,0
32,0,4,1,51,0
33,1,3,1,51,0
34,1,4,1,51,0
35,1,2,0,51,0
36,2,1,0,51,0
37,1,2,0,51,0
38,0,4,1,51,0
39,2,4,0,51,0
40,2,3,0,51,0
41,2,1,0,51,0
42,0,2,1,51,0
43,1,3,0,51,0
44,2,4,0,51,0
45,2,1,0,51,0
1,2,1,0,52,0
2,0,4,1,52,0
3,2,3,0,52,0
4,1,1,1,52,0
5,1,1,0,52,0
6,1,3,0,52,0
7,1,3,1,52,0
8,0,2,1,52,0
9,2,2,0,52,0
10,2,1,0,52,0
11,0,4,1,52,0
12,0,3,1,52,0
13,2,2,0,52,0
14,1,3,0,52,0
15,0,1,1,52,0
16,2,3,0,52,0
17,1,4,1,52,0
18,0,3,1,52,0
19,1,3,1,52,0
20,2,1,0,52,0
21,0,4,1,52,0
22,2,1,0,52,0
23,1,4,1,52,0
24,1,4,0,52,0
25,2,3,0,52,0
26,2,4,0,52,0
27,1,3,0,52,0
28,1,2,0,52,0
29,1,4,0,52,0
